"V1" "V2" "V3"
0.769781453396813 1.24505563593284 1.41444509879674
0.768192612834237 1.41794534958157 1.51757157921511
0.767734851452613 1.59568263599586 1.63308616257715
"V1" "V2" "V3"
1 0.1 1.1
1.34017579252148 0.594310540189069 1.31396370518324
1.08888601679797 0.65056699826621 1.28503371311369
0.896990189481542 0.744064634266754 1.3327193416108
0.807102509875776 0.887440230306223 1.44169684063736
0.780322478684402 1.05225684951854 1.57629185758795
0.772464050011012 1.22694196791626 1.72376898630975
0.769604177644474 1.40688562015527 1.87954036365414
0.768425716502178 1.58935587003606 2.04088633118221
"V1" "V2" "V3"
1 0.1 1.1
0.958769537957587 0.807319363526858 1.20774518483722
0.807433347297194 0.987518470253874 1.01530798196946
0.755672343490053 1.16418263378492 0.903904764237953
0.764397403938272 1.34255876265945 0.840305542970695
0.796557284163583 1.51878397475744 0.805600548618246
0.83751991626986 1.69014997603861 0.787295028286276
0.883233420048201 1.85538912851469 0.777738347976999
0.93377572373465 2.01499543740471 0.772685150935474
"V1" "V2" "V3"
1 0.1 1.1
1.161600499517 0.713920518618662 1.42234858007267
0.953003051860521 0.797617021886232 1.31751565511011
0.827181189995538 0.917577238290808 1.30087391431958
0.778198671532744 1.0786056850688 1.33190741096268
0.767016483008961 1.25921835487302 1.38764047596454
0.765703443553731 1.449475157587 1.46200864559004
0.766147937441181 1.6448007828184 1.55269099713272
0.766698703350657 1.84253192328995 1.65770831679363
"V1" "V2" "V3"
1 0.1 1.1
1.35146448099736 0.659011891703404 1.4205765227762
1.06649093763779 0.707657121116467 1.35895535882787
0.875709473264013 0.814646584196158 1.40068882814452
0.796966829387588 0.979794326063894 1.50355580639607
0.776321304986129 1.16954530879165 1.62936962581619
0.770768323429768 1.37021867627501 1.76805761654295
0.768857101671229 1.57516927019789 1.91584331627414
0.76809807789578 1.78053627734914 2.07018688775033
"V1" "V2" "V3"
1 0.1 3.55
1.02253595052409 0.424428992432221 2.86906651518659
1.0416203143419 0.528432696915034 2.39263381876083
1.07753905689563 0.598517255627498 2.02329447067064
1.10270716011463 0.650230911467468 1.676057583303
1.10344652743464 0.685902801912153 1.36504873937005
1.08796273285279 0.705084318416451 1.11445110801383
1.09678424653776 0.724819224509203 0.936859130199925
1.17426393024377 0.794344091642775 0.834877328461064
"V1" "V2" "V3"
1 0.1 3.55
0.772573727689142 0.414261479773596 2.60593173051305
0.701234249390743 0.510633431666865 1.98012701739813
0.684465821151065 0.561261048639891 1.59418919160977
0.691549237398477 0.597944868928415 1.35165629468906
0.710550952109267 0.630027627756387 1.19869611485714
0.735676795823386 0.659543569769927 1.10226662139248
0.763486517010054 0.6859929322703 1.04182540850481
0.792187784420103 0.708420879296704 1.00488422662809
"V1" "V2" "V3"
1 0.1 3.55
0.799939835674161 0.412200230829135 2.70531512477747
0.738765007895744 0.519647972702321 2.22309719803782
0.731453747783971 0.583530958541723 1.95313702879487
0.741948204617305 0.62748729734753 1.79611813846402
0.756593456518348 0.659046999007625 1.70820102609382
0.771087256574308 0.681891143404151 1.66701158672242
0.784614779323731 0.69840923846186 1.65968054181079
0.797662754306838 0.710569875765178 1.67785795805373
"V1" "V2" "V3"
1 0.1 3.55
1.08292308571575 0.752719557862463 2.95512065104374
1.0506423776251 0.85959630168914 2.39379095395704
1.02254952155209 0.912326078555686 1.97156972573053
1.00093100822115 0.958571224886634 1.60470577233307
0.97172554073189 1.0016021732081 1.29686898965577
0.944127617774515 1.0300605216274 1.06075098988338
0.96052871807546 1.05662754342698 0.900678616284992
1.05560902709107 1.14476603173091 0.816459393261775
"V1" "V2" "V3"
1 0.1 3.55
0.78601570955248 0.790308615835115 2.86240965509831
0.655379777700438 1.12244965531333 2.15876517423134
0.607303105273685 1.41228803609405 1.70575925466442
0.603769276531323 1.6499790614327 1.40970348464103
0.617877623481788 1.84604709925158 1.22289026430354
0.640816310975155 2.01948475672404 1.11071081169532
0.666773060795984 2.18292461547711 1.04701363615195
0.691376832348981 2.34116821441751 1.01415543444979
"V1" "V2" "V3"
1 0.1 3.55
0.874353462141957 0.717651854837952 2.98585549381147
0.740713241521708 0.963789270701856 2.43592485051437
0.687349151588617 1.19662423666473 2.09635704654267
0.686957661171091 1.41317246661305 1.8708445175001
0.701550314253363 1.61094238748457 1.72357255636534
0.718095269939439 1.79445234957801 1.63441601032862
0.73266382827714 1.96919225730561 1.58955887416773
0.744085524845389 2.13954789651846 1.57955560703042
"V1" "V2" "V3"
1 0.1 3.55
1.10374113422646 0.846220468434396 2.85845423576838
1.05727719747636 0.92313685526753 2.30966937039614
1.01818567217937 0.96515132542452 1.90743481221304
0.992841562287655 1.00847803132097 1.55768452421061
0.964160352119434 1.05162929783088 1.26386957161957
0.941601700189355 1.08016189533355 1.03926395227727
0.966577861753335 1.11047570752369 0.888514646954828
1.06948338519971 1.20904113811018 0.81157690276804
"V1" "V2" "V3"
1 0.1 3.55
0.786547725904431 0.923429283049903 2.83623897461031
0.648404247522989 1.2838066819075 2.11240526313896
0.604149763946903 1.60425036761103 1.66681280695656
0.605293040974923 1.86356071877508 1.38579231796811
0.623170790600024 2.07422367848851 1.21329636517558
0.648479898173069 2.25792483071162 1.11183694591088
0.675217845620025 2.4285647611464 1.05541853048496
0.699356819555475 2.59188926484723 1.02763647466613
"V1" "V2" "V3"
1 0.1 3.55
0.872955037816662 0.918576274935206 3.08898961953479
0.728850922283163 1.21161587372737 2.48295598399854
0.678639761398919 1.49521717312273 2.12022836866433
0.684217922978316 1.7511780830221 1.88739709360214
0.701827245680025 1.97855955935833 1.74020256980216
0.719635495249145 2.18522493752035 1.65410672865067
0.734479729670565 2.37920009793702 1.61334628543483
0.74569731997405 2.56641423230618 1.60774561072409
"V1" "V2" "V3"
1 0.1 6
1.13208976270095 0.443309291558733 4.83822873643836
1.14459499695252 0.556492819586723 3.99897566502207
1.17075129247046 0.633943669212931 3.26083945146976
1.19768178437776 0.690983641863315 2.58377330851928
1.2073729701293 0.731696675511207 2.01064223741265
1.18549197385151 0.756718886308956 1.55804958137457
1.13653240336221 0.763435723387184 1.22086170886867
1.10459889859423 0.7599591286847 0.989217300118155
"V1" "V2" "V3"
1 0.1 6
0.852012435495193 0.416284080389833 4.11722876071359
0.825678346315294 0.500590448166473 2.90345430699705
0.878837008696752 0.5336063932064 2.19224283061287
0.965378108774945 0.541684119035246 1.73347040318351
1.05144971586841 0.538806482194449 1.39824657949927
1.13224936931003 0.53892277969415 1.14961523892601
1.22385020461334 0.554332583212058 0.978426983269323
1.34340030679697 0.590943226318012 0.873833373116232
"V1" "V2" "V3"
1 0.1 6
0.772528318548603 0.425435701366547 4.15353655273057
0.707019924446889 0.525758729023116 3.03825954841958
0.689203228383493 0.576036858671634 2.34348882379255
0.690830252171266 0.608898494964468 1.89130312132233
0.703085073222402 0.635423620483587 1.59305270085307
0.722728669419998 0.659488720511874 1.39590892306341
0.747725680165734 0.681874903949195 1.26594213606732
0.776531204102185 0.702081748344728 1.18109229792305
